Wallet No,Merchant Name,MAO Name,Sub Pillar,ISD/OSD?,Wallet Type,Rate,Lead Type,District,Address,Registration Date,Sub-Category,Registration Month,Jan'26 PC,Jan'26 PA,Jan'26 CC,Avg. Ticket Size Jan,Feb'26 PC,Feb'26 PA,Feb'26 CC,Avg. Ticket Size Feb,Mar'26 PC,Mar'26 PA,Mar'26 CC,Avg. Ticket Size March,Apr'26 PC,Apr'26 PA,Apr'26 CC,Avg. Ticket Size April,May'26 PC,May'26 PA,May'26 CC,June'26 PC,June'26 PA,June'26 CC,Jul'26 PC,Jul'26 PA,Jul'26 CC,AugPC,AugPA,Aug CC,Aug Active,Avg. Ticket Size,July to Aug Growth,Dormant Months Count (Jan to Aug),Audit Flag
1805971601,Amigo Alliance Bd,Fahim Kazi,KA,ISD,M+,1.15%,Whatsapp Group,DHAKA,"Cha 70, 70/A, Rupayan Milinium Square Level 6, Progati Sarani, Uttar Badda, Badda, Dhaka 1212",4/2/2026,Mobile & Gadget,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,129,"47,906",103,371,140,"48,638",107,202,"84,863",140,223,"83,756",169,267,"88,605",187,Active,331.8539326,5.79%,3,Monitor
1345457883,Peran,Shahriar Shamim,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,27/2 Moulovirtek Taltala Rampura Dhaka 1219,4/2/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,19,"49,800",18,"2,621",38,"121,735",37,12,"24,093",12,9,"30,800",9,15,"53,700",13,Active,3580,74.35%,4,Monitor
1906877800,Mahadur Risala Bangladesh,Md. Ashraful Islam,Education,ISD,M+,1.30%,Pitch/Own Source,DHAKA,"Section-1, Mirpur, Shah Ali, Mirpur, Dhaka-1216",4/2/2026,National Curriculum-Private,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"4,313",4,"1,078",12,"36,853",8,6,"28,850",6,5,"19,690",4,7,"31,672",7,Active,4524.571429,60.85%,3,Monitor
1627270702,Jersey Faculty BD,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-09, Road-10, Lane-10, Block-C, Section-11, Pallabi, Dhaka-1216",4/2/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,120,"50,750",95,423,126,"99,718",109,140,"228,808",118,187,"93,730",168,51,"31,250",46,Active,612.745098,-66.66%,5,High Dormancy - Review
1985000033,Eduva Limited,Md. Meraj Ali Akash,Online Payments,ISD,M+,2%,Merchant Referral,DHAKA,"Islam Tower, 464/H, Dit Road, West Rampura, Rampura, Dhaka-1219",4/2/2026,Content,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"16,375",3,"5,458",1,1,1,0,0,0,46,"25,096",46,37,"25,276",36,Active,683.1351351,0.72%,3,Monitor
1791167515,Alwan,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,SIRAJGANJ,"S S Road, 3 Sirajganj-6700, Sirajganj Sadar, Sirajganj-6700",4/2/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,11,"24,080",11,"2,189",20,"69,370",19,6,"15,001",6,11,"9,992",7,12,"17,101",11,Active,1425.083333,71.15%,3,Monitor
1321586514,Valencia Air Travels & Tours Ltd,Shahriar Shamim,Travel & Tourism,ISD,Lite A,1.29%,Whatsapp Group,DHAKA,65/2/1 Purana Paltan Peramount Heights 3Rd Floor Boxculvert Road Paltan Dhaka 1000,4/5/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,200",3,400,2,7,2,8,"76,243",6,10,"142,672",10,14,"153,886",11,Active,10991.85714,7.86%,4,Monitor
1771249144,Dynamic Fit (DYNMK FIT),Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"3Rd Floor, Sayed Ali Super Market, Bashundhara Road, Vatara, Dhaka-1229",4/5/2026,Books & Sports,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,93,"50,344",55,541,6,"13,599",6,2,300,2,3,"1,402",3,4,"3,826",3,Active,956.5,172.90%,3,Monitor
1710467711,Greenfield Academy,Shahriar Shamim,Education,ISD,M+,1.30%,Pitch/Own Source,KISHOREGANJ,"Nandipur, Bongram, Kotiadi, Kishorganj-2338",4/5/2026,National Curriculum-Private,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"7,600",4,"1,900",2,"4,600",2,0,0,0,0,0,0,1,"1,000",1,Amber,1000,New,3,Sudden Reactivation - Review
1897715224,Salamat Innovation ( Tekzo),Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Shop No-4C-021 Ci Level-4, Block-C Jamuna Future Park, Dhaka-1216",4/5/2026,Mobile & Gadget,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"3,610",5,722,22,"45,754",22,26,"72,388",25,12,"89,712",11,3,900,3,Amber,300,-99.00%,3,Monitor
1797371734,Japan Bangla healthcare,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,MYMENSINGH,Opposite Of College Gate Shamganj Bazar Gouripur Mymenshing 2270,4/5/2026,Hospital,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,000",3,333,1,510,1,0,0,0,3,"1,201",3,0,0,0,Zero Transacting,N/A,-100.00%,3,Monitor
1610606995,Westerna,Md. Meraj Ali Akash,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"3No Poschim Tejturi Bazar, Le-3, Block C, Dokan No-88, 89, Bashundhara City, Tejgaon, Dhaka-1215",4/6/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,13,"23,860",13,"1,835",23,"69,900",22,16,"24,815",13,16,"43,501",15,12,"36,201",12,Active,3016.75,-16.78%,4,Monitor
1742552653,Unique Live Fashion,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Mashaallah Tower, Holding No-706/2, 40Feet Main Road, Bosila, Mohammodpur, Dhaka-1207",4/6/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"1,003",4,251,2,"2,400",2,3,"1,620",3,0,0,0,4,"2,902",4,Active,725.5,New,4,Sudden Reactivation - Review
1805734604,Rilieo,Talha Yusuf,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"110/A, Hatembag Jame Masjid, Dhanmondi 15, Rayerbazar Road, Dhanmondi, Dhaka-1209",4/6/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,"4,005",8,501,3,"8,990",3,29,"26,638",27,2,470,2,0,0,0,Zero Transacting,N/A,-100.00%,3,Monitor
1321146600,Menarat Tours,Md. Meraj Ali Akash,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-5/1, Block-E, Lalmatia Mohammadpur Dhaka-1207",4/7/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,13,"45,590",10,"3,507",28,"212,160",19,6,"73,800",5,8,"73,540",7,18,"133,550",14,Active,7419.444444,81.60%,3,Monitor
1805032590,Al Hurmat,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Sumon Plaza, 3Rd Floor, Mirpur 10, East Of Metro Illar 251, Mirpur, Dhaka 1216",4/7/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,"7,020",5,878,35,"63,846",33,14,"37,669",13,21,"95,076",21,36,"74,386",34,Active,2066.277778,-21.76%,6,High Dormancy - Review
1805738239,Sumaya Khan Couture,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Road-18, House-15, Block-A, Banani, Dhaka-1213",4/7/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,500",3,500,4,"50,601",4,2,"18,000",2,0,0,0,3,"35,150",3,Active,11716.66667,New,3,Sudden Reactivation - Review
1349052376,Home and Beyond,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"20/10, Uttar Dhanmondi, Poschim Panthopath, Dhanmondi, Dhaka-1209",4/7/2026,Home Accessories,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"3,400",3,"1,133",6,"9,752",6,11,"6,968",10,10,"18,185",10,5,"14,710",5,Active,2942,-19.11%,3,Monitor
1913805015,Shobdo Theatre,Md. Sazzad Hossain Sojan,Travel & Tourism,OSD,Lite A,1.29%,Pitch/Own Source,JESSORE,"Charkhamba Mor, Jashore Sadar, Jashore-9800",4/7/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,6,"1,500",6,250,0,0,0,2,300,2,3,"1,200",3,28,"12,200",23,Active,435.7142857,916.67%,6,High Dormancy - Review
1707334110,Neo Educational Consultancy,Md. Ashraful Islam,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"7 Tola, Mukto Bangla Shopping Complex, Mirpur-1, Dhaka-1216",4/7/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,2,70,2,35,0,0,0,4,"9,182",3,3,"40,050",3,3,"12,102",3,Active,4034,-69.78%,3,Monitor
1329711631,Job media ltd,Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.29%,CIMT,DHAKA,"47, Karwan Bazar, Latif Tower, 9Th Floor, Tejgaon, Dhaka 1215",4/7/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"3,160",4,790,7,"2,161",7,19,"3,721",15,25,"5,563",18,30,"9,337",24,Active,311.2333333,67.84%,3,Monitor
1343490560,Klok,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"9/2/8, Uttor Pireerbag, Mirpur, Dhaka-1216",4/7/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,36,"19,230",36,534,36,"30,050",36,46,"28,760",45,15,"4,195",15,16,"5,632",16,Active,352,34.26%,3,Monitor
1310563413,Shaniajan Trade Link,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"77/5, Bir Uttam C R Datto Sarak Hatirpol Kalabagan, Dhaka-1205",4/7/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,200",3,400,0,0,0,0,0,0,4,"22,150",4,0,0,0,Zero Transacting,N/A,-100.00%,3,Monitor
1332812757,Monarch IT Limited,Shahriar Shamim,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Sgr-23, Idb Bhaban, Agargaon, Sher-E Bangla Nagar, Dhaka-1207",4/8/2026,0,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,20,"82,275",17,"4,114",24,"160,660",23,29,"86,111",24,29,"112,294",25,16,"63,905",14,Active,3994.0625,-43.09%,3,Monitor
1623737867,2 Stone Technical Training Center,Md. Meraj Ali Akash,Education,ISD,M+,1.50%,Pitch/Own Source,DHAKA,"House-12, Road-6, Block-A, Modhumoti Model Town, Aminbazar-1348, Savar Dhaka",4/8/2026,Training Institute,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,10,"26,700",10,"2,670",5,"7,302",4,4,"4,001",3,0,0,0,3,"2,501",3,Active,833.6666667,New,6,High Dormancy - Review
1347456854,shasongaon pioneer academy,Md. Sazzad Hossain Sojan,Education,ISD,Pay Bill,1.50%,Pitch/Own Source,NARAYANGANJ,"Sasongao Aneyetnogor Fotulla Narayanganj Sadar, Narayanganj-1400",4/8/2026,0,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,4,40,1,3,40,1,Amber,13.33333333,0.00%,3,Monitor
1805485645,Coastal Manpower,Md. Sazzad Hossain Sojan,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Hosain Tower, 3Rd Floor, 116, Noya Paltan, Box Calvert Road, Paltan, Dhaka-1000",4/9/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,13,"161,945",11,"12,457",17,"383,700",15,22,"418,850",21,16,"249,565",15,30,"411,560",30,Active,13718.66667,64.91%,3,Monitor
1805464915,MOOGGIMAMA GLOBAL LTD,Md. Sazzad Hossain Sojan,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Dhanmondi 7/A House-68, Biswas, Dhanmondi, Dhaka-1209",4/9/2026,Restaurant & Cafe,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,53,"35,229",46,665,36,"14,669",28,13,"6,046",13,0,0,0,86,"45,705",77,Active,531.4534884,New,3,Sudden Reactivation - Review
1342816064,Shakherhat.com,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,BRAHMANBARIA,"Ashuganj Purbo Bazar, Ashuganj, Brahmanbaria-3430",4/9/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,7,"6,700",5,957,3,"1,891",3,4,"4,500",3,4,"5,000",3,4,"8,646",3,Active,2161.5,72.92%,3,Monitor
1339949921,Quazi Consultants,Shahriar Shamim,Education,ISD,M+,1.15%,Whatsapp Group,DHAKA,"Level-1, House-4/A, Road-84, Gulshan-2, Dhaka-1212",4/9/2026,Training Institute,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,11,"102,480",10,"9,316",5,"40,000",4,109,"230,450",104,17,"76,305",15,1,"7,250",1,Amber,7250,-90.50%,3,Monitor
1311960680,Genius Kindergarten,Shahriar Shamim,Education,ISD,M+,1.30%,Pitch/Own Source,DINAJPUR,"Joynandohat, Kaharole, Dinajpur-5226",4/9/2026,National Curriculum-Private,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,20,"3,517",10,176,11,"21,023",3,12,"23,815",2,7,"2,962",3,7,"7,163",5,Active,1023.285714,141.83%,4,Monitor
1356981424,Baluchar,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"102/A Aziz Super Market 3Rd Floor, Shahbag Dhaka-1000",4/9/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,2,"2,000",2,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1722039749,Poter Bibi,Shahriar Shamim,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Bari-1/1B 2Nd Floor, Block-C Lalmatia Mohammadpur Dhaka-1207",4/11/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"6,031",4,"1,508",16,"47,693",16,24,"61,427",23,87,"241,810",75,41,"116,956",38,Active,2852.585366,-51.63%,4,Monitor
1897657506,Apon Tech Limited,Md. Meraj Ali Akash,KA,OSD,M+,1.15%,Pitch/Own Source,CHITTAGONG,"Karnaphuli Epz Shopping Complex, North Patenga, Chittagong",4/13/2026,Superstore Chain,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"4,385",5,877,40,"24,695",36,34,"19,094",29,32,"59,839",30,44,"128,312",36,Active,2916.181818,114.43%,5,High Dormancy - Review
1897657504,Apon Tech Limited,Md. Meraj Ali Akash,KA,OSD,M+,1.15%,Pitch/Own Source,NARAYANGANJ,"Adamjee Epz, Siddhirganj, Narayanganj",4/13/2026,Superstore Chain,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,40,"23,355",36,584,126,"56,022",105,110,"61,567",84,105,"66,319",83,109,"81,370",86,Active,746.5137615,22.69%,5,High Dormancy - Review
1410953646,Desh Collection,Md. Sazzad Hossain Sojan,KA,ISD,MMBO,1.15%,Pitch/Own Source,RAJSHAHI,"Rajshahi Alokar Mor, Rajpara, Rajshahi 6000",4/13/2026,Apparel Standalone,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"1,022",3,204,10,"42,732",3,9,"13,904",5,5,"13,852",4,13,"40,704",5,Active,3131.076923,193.85%,3,Monitor
1331663344,Rethink,Shahriar Shamim,Education,ISD,M+,1.50%,Pitch/Own Source,DHAKA,"Plot - 111/A, Road 07, Sector 04, Uttora, Dhaka 1230",4/13/2026,Coaching Center,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,"4,000",8,500,72,"56,630",71,121,"105,801",120,36,"30,310",35,35,"31,000",34,Active,885.7142857,2.28%,3,Monitor
1603906804,Fashion Skin Care BD,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Holding 43/A/2, Dobadiya, Mollapara, Uttarkhan, Dhaka -1230",4/13/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,"4,011",6,501,6,"9,930",5,0,0,0,2,"1,860",2,3,"3,181",3,Active,1060.333333,71.02%,3,Monitor
1847293000,TalenTracker Limited,Md. Meraj Ali Akash,Education,ISD,M+,1.50%,Pitch/Own Source,DHAKA,"11/A, Main Road 3, Plot 10, Pallabi, Mirpur 11, Dhaka -1216",4/13/2026,Training Institute,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"1,200",3,300,0,0,0,0,0,0,7,"10,200",7,3,"1,452",3,Active,484,-85.76%,3,Monitor
1886747306,Oindrila,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,COMILLA,"Joypur Notun Bazar, Word No 9, Post Office Joypur, Upazilla Homna, Zilla Comilla-3546",4/13/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,500",3,500,5,"9,500",4,0,0,0,0,0,0,6,900,6,Amber,150,New,3,Sudden Reactivation - Review
1911823027,Azharul Ulum Swatantra Ebtedayee Madrasha,Md. Ashraful Islam,Education,OSD,M+,1.30%,Pitch/Own Source,BHOLA,"Dalalpur, Munshirhat, Borhanuddin, Bhola-7320",4/13/2026,National Curriculum-Private,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,000",3,333,3,"50,002",3,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1794239104,Falaq Food,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-13, Road-4, Block-E, Bochila Future Town, Bochila, Mohammadpur, Dhaka-1207",4/13/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"1,017",3,254,0,0,0,1,300,1,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1805485795,SM Enterprise,Md. Sazzad Hossain Sojan,Travel & Tourism,ISD,Lite A,1.29%,CIMT,DHAKA,"Hbr Tower, Block-C, Road-17 Banani Dhaka-1213",4/15/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"3,000",3,"1,000",4,"45,260",4,15,"241,325",15,21,"344,460",16,54,"963,875",48,Active,17849.53704,179.82%,3,Monitor
1763612312,Boshon,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Holding-01, Floor-08, Road-03, Mirpur-07, Shilpo Elaka, Pallabi, Dhaka-1216",4/15/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,7,"9,052",5,"1,293",8,"24,880",8,3,"4,701",3,4,"4,721",4,10,"14,130",9,Active,1413,199.30%,3,Monitor
1896215051,Dynamic Nursing College (Diploma),Md. Sazzad Hossain Sojan,Education,ISD,M+,1.30%,Pitch/Own Source,Dhaka,"111/12, Katasur, Mohammadpur, Dhaka-1207",4/15/2026,College-Private,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"1,005",4,251,6,"22,700",5,14,"65,500",10,5,"27,250",4,3,"6,600",1,Amber,2200,-75.78%,4,Monitor
1896215050,Dynamic Nursing College (BSC),Md. Sazzad Hossain Sojan,Education,ISD,M+,1.30%,Pitch/Own Source,Dhaka,"Mohammadpur, Dhaka-1207",4/15/2026,College-Private,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"1,005",4,251,31,"208,001",24,4,"15,000",4,2,"9,000",2,1,"5,000",1,Amber,5000,-44.44%,3,Monitor
1325074969,Lantabur Tours and travel,Talha Yusuf,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Commercial Plot No-39/1 Road No-02 Tafalia Police Station Turag Ward No-52, Uttara Dhaka-1230",4/15/2026,Online,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,6,"8,521",5,"1,420",2,"13,506",2,2,512,1,6,"23,010",4,2,"1,605",2,Amber,802.5,-93.02%,3,Monitor
1345571835,Glamorous by Farzana,Fahim Kazi,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"394/B Shohid Baki Road, 3Rd Floor, Khilgaon, Dhaka-1219",4/15/2026,Personal Care,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"6,401",3,1,600,1,0,0,0,0,0,0,Zero Transacting,N/A,New,0,Healthy/Active
1326544333,X Axis Digital,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-52, Lake Drive Road, Sector-7, Uttara ,Dhaka-1230",4/15/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,10,"6,470",9,647,22,"14,840",17,13,"17,880",9,3,"1,451",3,0,0,0,Zero Transacting,N/A,-100.00%,3,Monitor
1901518320,Dreamtrip Holidays,Md. Sazzad Hossain Sojan,Travel & Tourism,ISD,Lite A,1.29%,CIMT,DHAKA,"2/11, Pallabi, Mirpur, Dhaka-1216",4/16/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,12,"165,052",7,"13,754",14,"223,650",13,13,"115,784",13,26,"199,657",24,19,"220,395",18,Active,11599.73684,10.39%,3,Monitor
1886931588,Surah Enterprise,Md. Meraj Ali Akash,KA,OSD,MMBO,1.15%,Pitch/Own Source,CHITTAGONG,Shop 555 4Th Floor Akhtaruzzaman Center Agrabad Double Mooring Chittagong 4100,4/16/2026,Mobile & Gadget,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,071",3,357,22,"133,350",18,21,"148,337",12,25,"219,145",11,23,"135,657",8,Active,5898.130435,-38.10%,3,Monitor
1328446852,Max mattress bd,Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"333/D/A/3/A, Dokkhin Goran, Highway Goli, Khilgaon, Dhaka-1219",4/16/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,6,"73,000",5,"12,167",3,"107,000",2,0,0,0,11,"319,001",3,6,"108,000",3,Active,18000,-66.14%,3,Monitor
1340466140,Daily Bazar,Shahriar Shamim,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,Block F Ground Floor Bir Uttam Jiaur Rahman Sarak Banani Dhaka 1213,4/16/2026,Department Store,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,33,"15,065",18,457,93,"53,227",53,53,"28,401",40,95,"70,440",56,84,"45,930",50,Active,546.7857143,-34.80%,3,Monitor
1779892552,Everyday Combo,Talha Yusuf,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,307 Dogair Purbopara Sarulia Demra Dhaka 1361,4/16/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,000",3,333,13,"7,895",12,16,"6,050",16,31,"23,114",30,52,"39,625",50,Active,762.0192308,71.43%,3,Monitor
1860428694,Euro Connect OPC,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-28, Road-3/F, Sector-09, Uttara, Dhaka-1230",4/16/2026,E-Commerce,4,8,"44,250",8,"5,531",10,"121,400",7,"12,140",2,"13,200",2,"6,600",4,"5,205",4,"1,301",8,"68,471",8,9,"53,800",9,4,"6,350",4,8,"25,500",8,Active,3187.5,301.57%,3,Monitor
1324175017,City Holidays,Shahriar Shamim,Travel & Tourism,ISD,Lite A,1.29%,CIMT,DHAKA,"Plot-62, Kamal Ataturk Avenue, Banani, Dhaka-1213",4/21/2026,Offline,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,33,"542,401",22,"16,436",53,"1,105,160",40,46,"862,900",32,37,"509,490",32,41,"459,927",32,Active,11217.73171,-9.73%,3,Monitor
1985506817,Blockbuster Bangladesh,Md. Meraj Ali Akash,Online Payments,ISD,M+,1.50%,Merchant Referral,DHAKA,House 1263 Road 10 Avenue 2 Mirpur Dohs Pallabi Dhaka 1216,4/21/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,230",3,410,8,"184,160",4,22,"361,200",12,32,"349,200",17,30,"230,560",18,Active,7685.333333,-33.97%,3,Monitor
1869872116,Wrapped In Elegance,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"34, Nurjahan Sharif Plaza, 9Th Floor, Room No-903, Purana Paltan, Paltan , Dhaka-1000",4/21/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,7,"5,135",7,734,27,"18,265",26,17,"20,779",15,19,"8,100",19,105,"68,540",97,Active,652.7619048,746.17%,3,Monitor
1945449449,Maxx Chair,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,Plot 1 Main Road Block H Banasree Rampura Dhaka 1219,4/21/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,500",3,500,9,"13,490",9,19,"73,850",18,44,"103,920",41,29,"78,750",28,Active,2715.517241,-24.22%,3,Monitor
1780356997,The Dermascience,Talha Yusuf,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"D-14/3, Genda, Savar, Dhaka-1340",4/21/2026,E-Commerce,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"8,600",3,"1,720",15,"62,855",2,21,"89,155",4,28,"101,065",6,16,"68,895",3,Active,4305.9375,-31.83%,3,Monitor
1339909833,Epifin Coffee Roasters,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"3449, Sagufta New Road, Pallabi, Mirpur, Dhaka-1216",4/21/2026,Restaurant & Cafe,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,222",3,407,60,"41,738",48,53,"44,934",43,78,"48,719",47,102,"60,706",63,Active,595.1568627,24.60%,4,Monitor
1886000966,Oshudpati,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,Tasir Uddin Plaza Shop No 111 And 111/A Road 8/9 Block A Basila City Development Li Mohammadpur Dhaka 1207,4/21/2026,Department Store,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,14,"9,455",11,675,77,"24,906",50,84,"25,676",62,128,"40,263",76,165,"35,282",94,Active,213.830303,-12.37%,5,High Dormancy - Review
1726854140,Safe Zone BD Shop,Fahim Kazi,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,19 Dit Road Malibag Chowdhury Para Ramna Dhaka 1217,4/21/2026,Superstore Chain,4,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,29,"11,062",23,381,88,"29,989",62,109,"34,229",74,105,"31,634",76,112,"28,578",86,Active,255.1607143,-9.66%,4,Monitor
